"checklist_id" "observer_id" "sampling_event_identifier" "species_observed" "state_code" "locality_id" "latitude" "longitude" "protocol_type" "all_species_reported" "observation_date" "time_observations_started" "duration_minutes" "effort_distance_km" "number_observers" "norbob" "whiibi" "woothr" "bbs"
"S46567518" "obs131165" "S46567518" TRUE "US-GA" "L7575280" 31.9308535 -84.2340794 "Stationary" TRUE "2018-06-15" 10.1666666666667 3 0 1 NA NA 1 0
"S45683193" "obs377523" "S45683193" FALSE "US-NC" "L1957878" 35.5814845 -78.8389367 "Stationary" TRUE "2018-05-14" 15.5 35 0 1 0 0 0 0
"S46205490" "obs175724" "S46205490" TRUE "US-GA" "L778849" 32.3583333 -81.7955556 "Stationary" TRUE "2018-06-01" 7.16666666666667 51 0 1 2 NA NA 0
"S46205490" "obs175724" "S46205490" FALSE "US-GA" "L778849" 32.3583333 -81.7955556 "Stationary" TRUE "2018-06-01" 7.16666666666667 51 0 1 NA 0 0 0
"S46281659" "obs112599" "S46281659" FALSE "US-FL" "L1011107" 30.5088948 -84.2907572 "Stationary" TRUE "2018-06-01" 8.5 5 0 2 0 0 0 0
"S46273417" "obs655817" "S46273417" FALSE "US-VA" "L1320412" 37.2667353 -76.7241626 "Traveling" TRUE "2018-06-03" 15.2 73 2.028 1 0 0 NA 0
"S46273417" "obs655817" "S46273417" TRUE "US-VA" "L1320412" 37.2667353 -76.7241626 "Traveling" TRUE "2018-06-03" 15.2 73 2.028 1 NA NA 3 0
"S45459692" "obs281284" "S45459692" FALSE "US-GA" "L5758622" 31.5272195 -83.6081972 "Traveling" TRUE "2018-05-08" 15.1166666666667 22 3.166 1 0 0 0 0
"S46206870" "obs468712" "S46206870" FALSE "US-SC" "L2622888" 32.3107387 -80.5008696 "Traveling" TRUE "2018-05-22" 10.1666666666667 30 0.805 4 0 0 0 0
"S46046224" "obs1107989" "S46046224" FALSE "US-SC" "L109522" 33.218 -80.347 "Traveling" TRUE "2018-05-26" 17.4666666666667 1 0.563 3 0 0 0 0
"S46869338" "obs295637" "S46869338" FALSE "US-SC" "L2025528" 33.0783812 -80.0105014 "Stationary" TRUE "2018-06-29" 8.75 5 0 1 0 0 0 0
"S46860689" "obs213913" "S46860689" FALSE "US-FL" "L1125706" 30.5101704 -81.4585671 "Stationary" TRUE "2018-06-27" 17.0833333333333 15 0 2 0 0 0 0
"S46383505" "obs1003879" "S46383505" FALSE "US-SC" "L7536724" 32.316584 -80.482988 "Stationary" TRUE "2018-06-07" 11.8833333333333 5 0 2 0 0 0 0
"S46747878" "obs354119" "S46747878" FALSE "US-KY" "L7210596" 36.6812604 -88.3137831 "Stationary" TRUE "2018-06-23" 17.3 10 0 1 0 0 0 0
"S45505010" "obs431606" "S45505010" FALSE "US-MS" "L3213794" 30.3532694 -88.5297079 "Stationary" TRUE "2018-05-09" 6.66666666666667 75 0 1 0 0 0 0
"S45683950" "obs1100854" "S45683950" FALSE "US-NC" "L7410050" 35.293244 -77.683777 "Stationary" TRUE "2018-05-14" 19.6666666666667 35 0 1 0 0 0 0
"S46361885" "obs231696" "S46361885" FALSE "US-TN" "L7530988" 35.8322883 -88.9799023 "Traveling" TRUE "2018-06-06" 12.3333333333333 5 0.805 1 0 0 0 0
"S46034374" "obs717188" "S46034374" FALSE "US-VA" "L4274599" 37.4072555 -76.797545 "Stationary" TRUE "2018-05-25" 16 60 0 1 0 0 0 0
"S46723088" "obs857154" "S46723088" FALSE "US-MS" "L7608709" 32.4363814 -90.0751964 "Stationary" TRUE "2018-06-22" 14.6833333333333 10 0 1 0 0 0 0
"S46220435" "obs110157" "S46220435" FALSE "US-SC" "L3783978" 32.3793567 -80.6891178 "Stationary" TRUE "2018-06-01" 11.45 12 0 1 0 0 0 0
"S46821780" "obs977037" "S46821780" FALSE "US-TN" "L6563453" 35.061819 -88.535067 "Stationary" TRUE "2018-06-26" 19.2166666666667 6 0 1 0 0 0 0
"S46848463" "obs100888" "S46848463" FALSE "US-VA" "L479543" 36.9026512 -76.2848997 "Stationary" TRUE "2018-06-27" 7.31666666666667 300 0 1 0 0 0 0
"S46486001" "obs91755" "S46486001" FALSE "US-GA" "L7559022" 30.7984 -83.5437 "Traveling" TRUE "2018-06-10" 13.1666666666667 41 0.322 1 0 NA 0 0
"S46486001" "obs91755" "S46486001" TRUE "US-GA" "L7559022" 30.7984 -83.5437 "Traveling" TRUE "2018-06-10" 13.1666666666667 41 0.322 1 NA 16 NA 0
"S46479407" "obs428796" "S46479407" FALSE "US-NC" "L7557832" 35.6956 -76.97819 "Stationary" TRUE "2018-06-09" 6.93333333333333 5 0 1 0 0 0 0
"S46467176" "obs556891" "S46467176" FALSE "US-VA" "L3333361" 36.9104643 -75.9914124 "Stationary" TRUE "2018-06-11" 6.33333333333333 63 0 1 0 0 0 0
"S46472592" "obs279697" "S46472592" TRUE "US-GA" "L7556466" 30.9163064 -83.6542454 "Stationary" TRUE "2018-06-11" 8.66666666666667 5 0 1 1 NA NA 0
"S46472592" "obs279697" "S46472592" FALSE "US-GA" "L7556466" 30.9163064 -83.6542454 "Stationary" TRUE "2018-06-11" 8.66666666666667 5 0 1 NA 0 0 0
"S46737986" "obs1116133" "S46737986" FALSE "US-TN" "L7612292" 35.132996 -89.803624 "Stationary" TRUE "2018-06-21" 17.0833333333333 1 0 1 0 0 0 0
"S46850931" "obs504327" "S46850931" FALSE "US-NC" "L7638432" 35.127876 -78.927245 "Traveling" TRUE "2018-06-28" 8.56666666666667 80 1.609 3 0 0 0 0
"S45810762" "obs86766" "S45810762" FALSE "US-NC" "L7429984" 34.501405 -77.401608 "Traveling" TRUE "2018-05-18" 17.7 227 1.908 1 0 0 0 0
"S46493061" "obs1003879" "S46493061" FALSE "US-SC" "L7560240" 32.38836 -80.641049 "Stationary" TRUE "2018-06-06" 9.66666666666667 5 0 3 0 0 0 0
"S46681194" "obs275037" "S46681194" FALSE "US-FL" "L3245327" 30.4608676 -84.2751027 "Stationary" TRUE "2018-06-20" 15.0333333333333 15 0 1 0 0 0 0
"S46487392" "obs172983" "S46487392" FALSE "US-AL" "L7559292" 33.12038 -88.00542 "Stationary" TRUE "2018-06-11" 9.13333333333333 5 0 1 0 0 0 0
"S45557193" "obs259382" "S45557193" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-05-11" 7.75 120 0 1 0 0 0 0
"S45807304" "obs496807" "S45807304" FALSE "US-VA" "L3450133" 36.8639362 -76.1008774 "Stationary" TRUE "2018-05-18" 19 10 0 2 0 0 0 0
"S45604484" "obs259382" "S45604484" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-05-12" 17.75 60 0 1 0 NA 0 0
"S45604484" "obs259382" "S45604484" TRUE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-05-12" 17.75 60 0 1 NA 2 NA 0
"S45311171" "obs665305" "S45311171" FALSE "US-AL" "L7346517" 32.345572 -86.007614 "Traveling" TRUE "2018-05-05" 15.2666666666667 26 3.328 1 0 0 0 0
"S46494115" "obs196652" "S46494115" FALSE "US-FL" "L7560469" 30.6786241 -81.4434527 "Traveling" TRUE "2018-06-12" 8.25 19 0.354 1 0 0 0 0
"S46843902" "obs268144" "S46843902" FALSE "US-VA" "L4274599" 37.4072555 -76.797545 "Traveling" TRUE "2018-06-27" 9.33333333333333 60 1.207 2 0 0 NA 0
"S46843902" "obs268144" "S46843902" TRUE "US-VA" "L4274599" 37.4072555 -76.797545 "Traveling" TRUE "2018-06-27" 9.33333333333333 60 1.207 2 NA NA 3 0
"S46346585" "obs238175" "S46346585" FALSE "US-SC" "L3453046" 32.9288331 -80.0475454 "Traveling" TRUE "2018-06-06" 10.5833333333333 4 0.902 1 0 0 0 0
"S46848354" "obs345677" "S46848354" FALSE "US-GA" "L5112766" 32.407461 -82.303287 "Stationary" TRUE "2018-06-28" 5.91666666666667 17 0 1 0 0 0 0
"S45482756" "obs353448" "S45482756" FALSE "US-SC" "L1888631" 34.2676176 -80.6284785 "Traveling" TRUE "2018-05-09" 9.16666666666667 20 0.402 1 0 0 0 0
"S46210425" "obs236938" "S46210425" TRUE "US-AL" "L1072042" 32.5952754 -87.383709 "Traveling" TRUE "2018-06-01" 7.03333333333333 35 1.609 1 1 NA NA 0
"S46210425" "obs236938" "S46210425" FALSE "US-AL" "L1072042" 32.5952754 -87.383709 "Traveling" TRUE "2018-06-01" 7.03333333333333 35 1.609 1 NA 0 0 0
"S46095730" "obs809180" "S46095730" FALSE "US-MS" "L148719" 30.4509674 -88.6558056 "Traveling" TRUE "2018-05-27" 17.3833333333333 18 0.805 2 0 0 0 0
"S46826790" "obs625977" "S46826790" FALSE "US-FL" "L2080812" 30.2945723 -81.7075109 "Traveling" TRUE "2018-06-27" 8.83333333333333 27 1.931 1 0 0 0 0
"S46190298" "obs677054" "S46190298" FALSE "US-VA" "L1445025" 37.5037954 -76.8515407 "Traveling" TRUE "2018-05-31" 13.9166666666667 60 1.609 1 0 0 NA 0
"S46190298" "obs677054" "S46190298" TRUE "US-VA" "L1445025" 37.5037954 -76.8515407 "Traveling" TRUE "2018-05-31" 13.9166666666667 60 1.609 1 NA NA 1 0
"S46030701" "obs701686" "S46030701" FALSE "US-AL" "L7468455" 30.2656352 -87.6721891 "Traveling" TRUE "2018-05-26" 6.98333333333333 29 0.869 1 0 0 0 0
"S46781936" "obs36114" "S46781936" FALSE "US-AL" "L192340" 31.057365 -86.18351 "Traveling" TRUE "2018-06-24" 7.38333333333333 80 2.961 1 0 0 0 0
"S45779643" "obs100888" "S45779643" FALSE "US-VA" "L479543" 36.9026512 -76.2848997 "Stationary" TRUE "2018-05-17" 6.03333333333333 300 0 1 0 0 0 0
"S45771924" "obs246653" "S45771924" FALSE "US-GA" "L7423477" 31.23118 -81.459462 "Stationary" TRUE "2018-05-17" 12.5333333333333 11 0 1 0 0 0 0
"S46090256" "obs146519" "S46090256" FALSE "US-SC" "L7474634" 32.136518 -80.773876 "Stationary" TRUE "2018-05-28" 6.83333333333333 22 0 1 0 0 0 0
"S46820947" "obs566320" "S46820947" FALSE "US-SC" "L498357" 33.5075867 -79.0691809 "Stationary" TRUE "2018-06-26" 7.91666666666667 30 0 1 0 0 0 0
"S46800208" "obs672790" "S46800208" FALSE "US-GA" "L4099479" 31.9578942 -81.154033 "Stationary" TRUE "2018-06-25" 15.75 5 0 1 0 0 0 0
"S46543118" "obs541335" "S46543118" FALSE "US-GA" "L6173115" 32.599379 -83.7129048 "Stationary" TRUE "2018-06-14" 6.33333333333333 37 0 1 0 0 0 0
"S46521458" "obs444528" "S46521458" FALSE "US-NC" "L6059362" 34.3077034 -77.8104806 "Traveling" TRUE "2018-06-13" 11.2 57 1.191 1 0 0 0 0
"S46700702" "obs290215" "S46700702" FALSE "US-AL" "L4776372" 32.9022531 -87.4485715 "Stationary" TRUE "2018-06-21" 7.9 6 0 1 0 0 0 0
"S45682537" "obs541207" "S45682537" FALSE "US-GA" "L7409871" 31.623182 -84.140317 "Traveling" TRUE "2018-05-14" 19.4333333333333 14 0.173 1 0 0 0 0
"S46285316" "obs48792" "S46285316" FALSE "US-SC" "L894430" 32.76873 -80.45185 "Traveling" TRUE "2018-06-03" 8 80 1.609 8 0 0 0 0
"S46063259" "obs103243" "S46063259" FALSE "US-FL" "L365914" 30.4464169 -84.247756 "Traveling" TRUE "2018-05-27" 7.18333333333333 46 2.092 1 0 0 0 0
"S45414022" "obs41973" "S45414022" FALSE "US-VA" "L718307" 36.672127 -75.915661 "Traveling" TRUE "2018-05-07" 8.1 166 3.605 1 0 0 0 0
"S45433655" "obs443074" "S45433655" FALSE "US-AL" "L2530501" 30.6392782 -87.881071 "Stationary" TRUE "2018-05-06" 7.08333333333333 135 0 1 0 0 0 0
"S45277839" "obs751710" "S45277839" FALSE "US-GA" "L4568815" 32.426105 -81.781256 "Traveling" TRUE "2018-05-05" 6.61666666666667 34 1.609 1 0 0 0 0
"S46205779" "obs625977" "S46205779" FALSE "US-FL" "L3982752" 30.2648497 -81.4425945 "Traveling" TRUE "2018-06-01" 9 15 0.161 1 0 0 0 0
"S45286792" "obs165804" "S45286792" FALSE "US-VA" "L7340669" 37.509445 -77.332852 "Stationary" TRUE "2018-05-05" 10.4 3 0 1 0 0 0 0
"S46112042" "obs151557" "S46112042" TRUE "US-NC" "L1194645" 35.9827292 -76.1201477 "Traveling" TRUE "2018-05-28" 11.3 51 0.805 1 1 NA NA 0
"S46112042" "obs151557" "S46112042" FALSE "US-NC" "L1194645" 35.9827292 -76.1201477 "Traveling" TRUE "2018-05-28" 11.3 51 0.805 1 NA 0 0 0
"S46117212" "obs91755" "S46117212" FALSE "US-GA" "L6875572" 31.3901833 -84.3931667 "Stationary" TRUE "2018-05-27" 12.0833333333333 7 0 1 0 0 0 0
"S45712144" "obs787056" "S45712144" FALSE "US-MS" "L7267677" 34.918911 -89.933883 "Stationary" TRUE "2018-05-15" 16.4166666666667 5 0 1 0 0 0 0
"S45807089" "obs541207" "S45807089" FALSE "US-GA" "L7429336" 31.65776 -84.171743 "Traveling" TRUE "2018-05-18" 18.9 21 0.669 1 0 0 0 0
"S46703486" "obs175724" "S46703486" FALSE "US-GA" "L5723808" 32.567205 -81.7211 "Traveling" TRUE "2018-06-21" 6.9 214 1.609 1 0 0 0 0
"S46516064" "obs426648" "S46516064" TRUE "US-SC" "L6923311" 33.4485233 -81.8389606 "Stationary" TRUE "2018-06-12" 8.95 5 0 2 1 NA NA 0
"S46516064" "obs426648" "S46516064" FALSE "US-SC" "L6923311" 33.4485233 -81.8389606 "Stationary" TRUE "2018-06-12" 8.95 5 0 2 NA 0 0 0
"S46851637" "obs311861" "S46851637" FALSE "US-VA" "L857100" 36.929963 -76.1844563 "Traveling" TRUE "2018-06-28" 9.8 49 3.058 1 0 0 0 0
"S46061500" "obs803039" "S46061500" FALSE "US-VA" "L4923862" 37.6761337 -76.3934165 "Traveling" TRUE "2018-05-27" 8.7 18 2.575 2 0 0 NA 0
"S46061500" "obs803039" "S46061500" TRUE "US-VA" "L4923862" 37.6761337 -76.3934165 "Traveling" TRUE "2018-05-27" 8.7 18 2.575 2 NA NA NA 0
"S46761672" "obs1073731" "S46761672" FALSE "US-AL" "L1777744" 30.2514713 -88.0817257 "Traveling" TRUE "2018-06-24" 9.81666666666667 11 1.961 1 0 0 0 0
"S46704351" "obs873732" "S46704351" FALSE "US-TN" "L7604888" 35.1646299 -89.7694863 "Traveling" TRUE "2018-06-21" 15.4166666666667 45 2.398 2 0 0 0 0
"S46844877" "obs389292" "S46844877" FALSE "US-SC" "L469593" 33.5164956 -80.4834366 "Traveling" TRUE "2018-06-27" 19.4 41 1.77 1 0 0 0 0
"S46860224" "obs919247" "S46860224" FALSE "US-FL" "L127250" 30.4347 -84.2729 "Traveling" TRUE "2018-06-28" 17.8166666666667 50 1.666 1 0 0 0 0
"S46516487" "obs426648" "S46516487" FALSE "US-SC" "L6923455" 33.446497 -81.774061 "Stationary" TRUE "2018-06-12" 10.0333333333333 5 0 2 0 0 0 0
"S46526471" "obs958762" "S46526471" FALSE "US-MS" "L6254126" 30.421273 -89.028058 "Stationary" TRUE "2018-06-13" 15.3 5 0 1 0 0 0 0
"S46459309" "obs355184" "S46459309" FALSE "US-SC" "L1903862" 34.3585953 -80.5599967 "Traveling" TRUE "2018-06-10" 18.3333333333333 25 0.805 1 0 0 0 0
"S46486256" "obs331023" "S46486256" FALSE "US-NC" "L2770753" 35.1487875 -79.3981236 "Stationary" TRUE "2018-06-10" 15.0666666666667 120 0 1 0 0 0 0
"S45647639" "obs439228" "S45647639" FALSE "US-TN" "L7404101" 35.2246042 -89.736308 "Stationary" TRUE "2018-05-13" 17.8333333333333 5 0 2 0 0 0 0
"S45435208" "obs355184" "S45435208" FALSE "US-SC" "L2077996" 34.2658708 -80.6017971 "Traveling" TRUE "2018-05-06" 17.3333333333333 30 0.402 1 0 0 0 0
"S46596851" "obs377523" "S46596851" FALSE "US-NC" "L1957878" 35.5814845 -78.8389367 "Stationary" TRUE "2018-06-16" 17.75 30 0 1 0 0 0 0
"S45792856" "obs862633" "S45792856" FALSE "US-FL" "L7426815" 30.201592 -82.686043 "Traveling" TRUE "2018-05-18" 9.5 60 0.531 1 0 0 0 0
"S45768844" "obs567508" "S45768844" FALSE "US-TN" "L1161716" 35.1286311 -89.8197985 "Traveling" TRUE "2018-05-17" 7.41666666666667 90 3.621 1 0 0 0 0
"S45818333" "obs542151" "S45818333" FALSE "US-NC" "L3622235" 35.5547645 -75.46534 "Traveling" TRUE "2018-05-19" 8.45 16 1.712 1 0 0 0 0
"S45943891" "obs281690" "S45943891" FALSE "US-GA" "L461485" 32.7386456 -83.5639215 "Traveling" TRUE "2018-05-21" 16 60 4.828 1 0 0 0 0
"S45553534" "obs1042570" "S45553534" FALSE "US-NC" "L6976087" 36.25444 -76.027871 "Stationary" TRUE "2018-05-11" 9.21666666666667 203 0 1 0 0 0 0
"S46771671" "obs958762" "S46771671" FALSE "US-MS" "L6254126" 30.421273 -89.028058 "Stationary" TRUE "2018-06-24" 16.3333333333333 16 0 1 0 0 0 0
"S45935263" "obs412010" "S45935263" FALSE "US-GA" "L698209" 32.2080217 -81.1664289 "Traveling" TRUE "2018-05-22" 16.1166666666667 47 1.899 1 0 0 0 0
"S46783453" "obs688668" "S46783453" FALSE "US-VA" "L718444" 36.9163684 -76.0413444 "Traveling" TRUE "2018-06-25" 8.5 60 1.609 1 0 0 0 0
"S46604853" "obs333452" "S46604853" FALSE "US-NC" "L6697485" 35.244984 -76.558405 "Traveling" TRUE "2018-06-17" 5.93333333333333 88 3.055 1 0 0 0 0
"S45498716" "obs428519" "S45498716" FALSE "US-AL" "L4910685" 31.1888266 -85.241259 "Stationary" TRUE "2018-05-09" 6.5 180 0 1 0 0 0 0
"S45384685" "obs900325" "S45384685" FALSE "US-NC" "L6458416" 35.3870995 -77.2898 "Stationary" TRUE "2018-05-06" 18.8333333333333 10 0 1 0 0 0 0
"S46484621" "obs1003879" "S46484621" FALSE "US-SC" "L7558705" 32.300445 -80.97389 "Stationary" TRUE "2018-06-09" 8.08333333333333 5 0 2 0 0 0 0
"S45361612" "obs633016" "S45361612" FALSE "US-GA" "L7357101" 30.8221942 -83.3087325 "Traveling" TRUE "2018-05-01" 19.2 65 0.402 2 0 0 0 0
"S46574273" "obs1043757" "S46574273" FALSE "US-GA" "L7216377" 33.0688738 -83.2178575 "Stationary" TRUE "2018-06-13" 10.5 90 0 2 0 0 0 0
"S46732836" "obs530630" "S46732836" FALSE "US-SC" "L7611049" 33.552659 -80.580733 "Stationary" TRUE "2018-06-20" 7.91666666666667 21 0 1 0 0 0 0
"S46385077" "obs751369" "S46385077" FALSE "US-VA" "L7536987" 37.5067234 -77.0276999 "Traveling" TRUE "2018-06-07" 21.1333333333333 25 3.219 3 0 0 0 0
"S46757101" "obs333452" "S46757101" FALSE "US-NC" "L7616614" 35.031951 -77.096886 "Stationary" TRUE "2018-06-24" 6.2 5 0 1 0 0 0 0
"S46714049" "obs541335" "S46714049" FALSE "US-GA" "L6173115" 32.599379 -83.7129048 "Stationary" TRUE "2018-06-22" 6.75 41 0 1 0 0 0 0
"S46272486" "obs33814" "S46272486" FALSE "US-VA" "L7514323" 36.8887532 -76.3016255 "Stationary" TRUE "2018-06-03" 15.8333333333333 6 0 1 0 0 0 0
"S46871996" "obs355266" "S46871996" FALSE "US-NC" "L579948" 34.6921211 -77.087245 "Traveling" TRUE "2018-06-29" 10.3 68 2.25 1 0 0 0 0
"S46282107" "obs505167" "S46282107" FALSE "US-SC" "L1480877" 33.9450386 -79.9936288 "Traveling" TRUE "2018-06-03" 10.5 60 0.805 2 0 0 0 0
"S46758696" "obs1035713" "S46758696" FALSE "US-SC" "L7284058" 33.0002532 -80.1519474 "Stationary" TRUE "2018-06-24" 8.6 1 0 1 0 0 0 0
"S46804778" "obs541335" "S46804778" FALSE "US-GA" "L6173115" 32.599379 -83.7129048 "Stationary" TRUE "2018-06-26" 6.65 30 0 1 0 0 0 0
"S46750203" "obs433373" "S46750203" FALSE "US-SC" "L5522713" 32.8176141 -80.03337 "Traveling" TRUE "2018-06-23" 19.6166666666667 30 4.039 1 0 0 0 0
"S46750472" "obs761794" "S46750472" FALSE "US-SC" "L446576" 32.9400467 -79.6578838 "Stationary" TRUE "2018-06-23" 8.25 45 0 1 0 0 0 0
"S46758964" "obs91831" "S46758964" FALSE "US-FL" "L3316022" 30.4227844 -84.1047812 "Traveling" TRUE "2018-06-24" 8.31666666666667 36 1.583 1 0 0 0 0
"S46821752" "obs1100799" "S46821752" FALSE "US-FL" "L7409578" 30.4812807 -84.2834723 "Stationary" TRUE "2018-06-26" 17.1 60 0 1 0 0 0 0
"S46848407" "obs344449" "S46848407" FALSE "US-SC" "L3977831" 32.758529 -79.8483753 "Stationary" TRUE "2018-06-28" 6.08333333333333 16 0 1 0 0 0 0
"S46478429" "obs211084" "S46478429" FALSE "US-GA" "L1407260" 33.3195505 -82.0059612 "Stationary" TRUE "2018-06-11" 15.2 57 0 1 0 0 0 0
"S46494138" "obs665305" "S46494138" FALSE "US-AL" "L7560476" 32.362026 -86.182981 "Traveling" TRUE "2018-06-11" 19.5333333333333 22 2.312 1 0 0 0 0
"S46483478" "obs223621" "S46483478" FALSE "US-GA" "L312432" 31.9491849 -81.0529928 "Traveling" TRUE "2018-06-11" 18.3333333333333 91 3.219 2 0 NA 0 0
"S46483478" "obs223621" "S46483478" TRUE "US-GA" "L312432" 31.9491849 -81.0529928 "Traveling" TRUE "2018-06-11" 18.3333333333333 91 3.219 2 NA 13 NA 0
"S46467226" "obs252136" "S46467226" FALSE "US-SC" "L7497974" 33.030908 -79.721328 "Traveling" TRUE "2018-06-10" 13 10 0.008 2 0 0 0 0
"S46762916" "obs563974" "S46762916" FALSE "US-SC" "L3316324" 32.7112632 -79.9513241 "Stationary" TRUE "2018-06-24" 11.15 43 0 1 0 0 0 0
"S46058700" "obs340316" "S46058700" FALSE "US-NC" "L6810538" 34.9096838 -78.4101365 "Stationary" TRUE "2018-05-26" 19.1333333333333 30 0 2 0 0 0 0
"S46863158" "obs842425" "S46863158" FALSE "US-NC" "L130800" 35.7175756 -75.4985794 "Traveling" TRUE "2018-06-14" 8.85 46 1 1 0 0 0 0
"S46655222" "obs441828" "S46655222" FALSE "US-NC" "L579948" 34.6921211 -77.087245 "Traveling" TRUE "2018-06-19" 8.46666666666667 79 2.453 1 0 0 0 0
"S46024899" "obs1100286" "S46024899" FALSE "US-GA" "L109172" 33.3855863 -81.96069 "Traveling" TRUE "2018-05-23" 17.5 120 3.219 1 0 NA 0 0
"S46024899" "obs1100286" "S46024899" TRUE "US-GA" "L109172" 33.3855863 -81.96069 "Traveling" TRUE "2018-05-23" 17.5 120 3.219 1 NA NA NA 0
"S46004615" "obs665305" "S46004615" FALSE "US-AL" "L5282730" 32.3804326 -86.2308741 "Stationary" TRUE "2018-05-25" 7.63333333333333 10 0 1 0 0 0 0
"S45283712" "obs124398" "S45283712" FALSE "US-SC" "L7339946" 33.792334 -78.774613 "Stationary" TRUE "2018-05-05" 9.51666666666667 5 0 1 0 0 0 0
"S45773368" "obs526743" "S45773368" FALSE "US-VA" "L718316" 37.4716054 -76.5634203 "Traveling" TRUE "2018-05-17" 15.9833333333333 30 0.724 1 0 0 0 0
"S45903404" "obs195764" "S45903404" FALSE "US-VA" "L7446395" 36.75162 -76.3850528 "Stationary" TRUE "2018-05-21" 15.25 70 0 2 0 0 0 0
"S46499993" "obs647861" "S46499993" FALSE "US-NC" "L792448" 33.9720237 -77.9188666 "Traveling" TRUE "2018-06-12" 9.33333333333333 35 0.966 1 0 NA 0 0
"S46499993" "obs647861" "S46499993" TRUE "US-NC" "L792448" 33.9720237 -77.9188666 "Traveling" TRUE "2018-06-12" 9.33333333333333 35 0.966 1 NA 10 NA 0
"S45428107" "obs132896" "S45428107" FALSE "US-MS" "L7368144" 31.6817433 -89.9762255 "Traveling" TRUE "2018-05-07" 17.0666666666667 13 2.334 1 0 0 NA 0
"S45428107" "obs132896" "S45428107" TRUE "US-MS" "L7368144" 31.6817433 -89.9762255 "Traveling" TRUE "2018-05-07" 17.0666666666667 13 2.334 1 NA NA 1 0
"S46776148" "obs501840" "S46776148" FALSE "US-GA" "L7392995" 31.1924106 -81.4674962 "Traveling" TRUE "2018-06-24" 19.6833333333333 45 1.207 1 0 0 0 0
"S46849094" "obs345677" "S46849094" FALSE "US-GA" "L7638076" 32.692869 -82.514668 "Stationary" TRUE "2018-06-28" 7.75 4 0 1 0 0 0 0
"S46805384" "obs168227" "S46805384" FALSE "US-FL" "L634755" 30.2839925 -81.7597175 "Stationary" TRUE "2018-06-26" 7.7 10 0 1 0 0 0 0
"S46735875" "obs228627" "S46735875" FALSE "US-GA" "L6215171" 33.2689624 -81.9430213 "Traveling" TRUE "2018-06-23" 8.93333333333333 26 1.738 1 0 0 0 0
"S45635961" "obs143809" "S45635961" FALSE "US-MS" "L7304594" 34.8892914 -88.2862873 "Traveling" TRUE "2018-05-13" 12.7666666666667 48 3.492 1 0 0 0 0
"S46060242" "obs21911" "S46060242" FALSE "US-GA" "L142571" 30.7524487 -81.6096854 "Stationary" TRUE "2018-05-27" 7 65 0 2 0 0 0 0
"S46503098" "obs526743" "S46503098" FALSE "US-VA" "L5884268" 37.591923 -76.469972 "Traveling" TRUE "2018-06-12" 15.35 6 1.4 1 0 0 0 0
"S45486138" "obs817097" "S45486138" FALSE "US-GA" "L191490" 31.2385637 -81.2987423 "Traveling" TRUE "2018-05-09" 11 60 3.219 1 0 0 0 0
"S46485992" "obs91755" "S46485992" TRUE "US-GA" "L7559016" 30.9327 -82.6525 "Traveling" TRUE "2018-06-10" 11.2166666666667 22 0.161 1 1 NA NA 0
"S46485992" "obs91755" "S46485992" FALSE "US-GA" "L7559016" 30.9327 -82.6525 "Traveling" TRUE "2018-06-10" 11.2166666666667 22 0.161 1 NA 0 0 0
"S46485993" "obs91755" "S46485993" TRUE "US-GA" "L2031558" 30.9004 -83.584 "Stationary" TRUE "2018-06-10" 14.0833333333333 30 0 1 1 NA NA 0
"S46485993" "obs91755" "S46485993" FALSE "US-GA" "L2031558" 30.9004 -83.584 "Stationary" TRUE "2018-06-10" 14.0833333333333 30 0 1 NA 0 0 0
"S45875254" "obs753319" "S45875254" FALSE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-20" 16.9833333333333 154 2.57 1 0 0 0 0
"S46325262" "obs672068" "S46325262" FALSE "US-SC" "L821911" 33.5396062 -80.4364443 "Traveling" TRUE "2018-06-05" 9.16666666666667 155 4.828 2 0 0 0 0
"S46502221" "obs501840" "S46502221" FALSE "US-GA" "L2148661" 31.1804144 -81.3625574 "Stationary" TRUE "2018-06-12" 14.8333333333333 5 0 1 0 0 0 0
"S46501852" "obs291882" "S46501852" FALSE "US-SC" "L124353" 33.5083 -79.0659 "Traveling" TRUE "2018-06-12" 13.3666666666667 69 3.018 2 0 0 0 0
"S46033120" "obs157963" "S46033120" FALSE "US-AL" "L7468986" 30.6234284 -87.8903429 "Traveling" TRUE "2018-05-26" 8.58333333333333 26 1.577 1 0 0 0 0
"S46502307" "obs597082" "S46502307" FALSE "US-SC" "L5298943" 33.32475 -81.845317 "Stationary" TRUE "2018-06-06" 9 5 0 1 0 0 0 0
"S46475010" "obs167062" "S46475010" FALSE "US-SC" "L3250192" 33.4450953 -79.1487515 "Stationary" TRUE "2018-06-08" 17.1666666666667 5 0 2 0 0 0 0
"S46483273" "obs29580" "S46483273" FALSE "US-MS" "L6797114" 30.4076644 -88.9848062 "Traveling" TRUE "2018-06-11" 18.3333333333333 19 0.402 1 0 0 0 0
