checklist_id,n_species
S46419342,8
S46419357,10
S46419390,23
S46419567,15
S46419637,13
S46419776,20
S46419796,3
S46419800,11
S46419801,14
S46419846,41
S46419869,1
S46419892,5
S46419910,6
S46419951,7
S46419962,1
S46419997,10
S46420029,30
S46420041,14
S46420061,18
S46420087,13
S46420149,11
S46420180,22
S46420202,15
S46420245,16
S46420306,10
S46420307,23
S46420331,8
S46420352,11
S46420377,9
S46420391,10
S46420399,10
S46420442,10
S46420445,30
S46420493,33
S46420568,1
S46420735,3
S46420803,16
S46420820,15
S46420822,31
S46420824,24
S46420849,26
S46420876,9
S46420989,19
S46420997,15
S46421010,1
S46421160,14
S46421188,11
S46421293,32
S46421321,16
S46421323,28
S46421367,20
S46421772,4
S46421781,19
S46421839,30
S46421840,17
S46421931,9
S46422070,24
S46422071,8
S46422118,34
S46422162,8
S46422211,7
S46422340,26
S46422389,5
S46422404,29
S46422418,25
S46422443,23
S46422454,14
S46422496,15
S46422715,4
S46422966,14
S46423032,10
S46423049,17
S46423060,51
S46423107,37
S46423159,12
S46423193,40
S46423212,52
S46423228,27
S46423397,3
S46423434,23
S46423680,3
S46423745,17
S46423758,9
S46423761,1
S46423792,2
S46423798,17
S46423812,2
S46423824,1
S46424041,11
S46424123,8
S46424437,38
S46424581,27
S46424654,14
S46424720,4
S46424759,3
S46424824,26
S46424900,11
S46425199,14
S46425208,12
S46425250,15
S46425313,28
S46425416,22
S46425417,7
S46425467,30
S46425512,6
S46425530,6
S46425548,20
S46425561,11
S46425603,3
S46425677,4
S46425819,6
S46425870,18
S46426055,5
S46426239,3
S46426466,5
S46426511,6
S46426604,25
S46426668,7
S46426829,7
S46426863,14
S46426868,13
S46426926,27
S46426935,6
S46426962,15
S46427009,8
S46427137,7
S46427182,13
S46427200,47
S46427295,7
S46427315,8
S46427372,4
S46427427,5
S46427502,7
S46427515,18
S46427543,11
S46427575,12
S46427604,5
S46427625,8
S46427640,14
S46427832,7
S46427945,16
S46427948,14
S46428034,7
S46428051,11
S46428063,6
S46428111,24
S46428116,3
S46428216,8
S46428219,18
S46428271,1
S46428349,3
S46428431,18
S46428560,33
S46428640,16
S46428750,13
S46428760,14
S46428767,10
S46428796,9
S46428854,14
S46428892,7
S46428932,27
S46428949,14
S46429036,21
S46429089,22
S46429163,40
S46429211,22
S46429248,10
S46429250,9
S46429255,20
S46429325,17
S46429527,10
S46429532,7
S46429612,11
S46429662,6
S46429713,9
S46429818,15
S46429874,6
S46429941,11
S46429976,18
S46429978,8
S46430036,2
S46430148,21
S46430243,1
S46430253,14
S46430319,14
S46430336,1
S46430400,17
S46430437,3
S46430438,4
S46430441,13
S46430474,0
S46430492,10
S46430508,12
S46430538,4
S46430551,16
S46430611,15
S46430635,17
S46431021,14
S46431243,16
S46431270,5
S46431296,14
S46431363,31
S46431513,21
S46431580,22
S46431587,15
S46431626,17
S46431717,23
S46431740,18
S46431806,12
S46431907,10
S46431912,6
S46432184,43
S46432186,24
S46432385,5
S46432387,8
S46432993,1
S46433189,10
S46433201,7
S46433395,30
S46433435,9
S46433535,32
S46433669,6
S46433744,8
S46433997,9
S46434079,2
S46434218,10
S46434224,4
S46434369,6
S46434406,3
S46434424,5
S46434493,12
S46434519,22
S46434593,12
S46435222,22
S46435249,23
S46435418,49
S46435505,21
S46435555,37
S46435582,9
S46435615,5
S46435638,48
S46435659,8
S46435680,6
S46435757,5
S46435769,55
S46435793,6
S46435844,10
S46436421,9
S46436443,18
S46437418,3
S46437508,30
S46437578,3
S46437582,6
S46437607,4
S46437652,11
S46437668,4
S46437727,5
S46437766,13
S46438043,18
S46438065,16
S46438109,0
S46438173,16
S46438177,5
S46438227,2
S46438234,2
S46438252,1
S46438337,21
S46438373,5
S46438385,15
S46438424,0
S46438586,0
S46438679,10
S46438788,13
S46438797,0
S46438823,29
S46438890,20
S46438944,7
S46438948,5
S46438989,0
S46439008,0
S46439019,25
S46439141,34
S46439164,8
S46439194,15
S46439221,0
S46439275,0
S46439329,25
S46439403,14
S46439433,18
S46439475,5
S46439711,0
S46439723,7
S46439724,18
S46439753,11
S46439791,5
S46439874,8
S46439929,10
S46439980,0
S46440057,45
S46440205,21
S46440232,19
S46440237,15
S46440376,0
S46440432,7
S46440590,13
S46440593,21
S46440681,0
S46440820,0
S46440963,11
S46441047,6
S46441075,2
S46441184,28
S46441399,18
S46441466,22
S46441493,32
S46441494,7
S46441543,19
S46441698,8
S46441749,4
S46441807,5
S46441872,24
S46441917,15
S46442081,48
S46442110,15
S46442111,6
S46442116,28
S46442122,7
S46442153,2
S46442161,13
S46442182,10
S46442196,19
S46442266,25
S46442291,7
S46442292,15
S46442403,13
S46442410,8
S46442483,22
S46442484,21
S46442485,20
S46442486,25
S46442488,29
S46442491,4
S46442492,5
S46442499,7
S46442508,17
S46442560,8
S46442563,26
S46442578,3
S46442646,7
S46442687,5
S46442713,4
S46442714,6
S46442783,3
S46442794,7
S46442814,2
S46442846,3
S46442977,4
S46442981,28
S46443100,17
S46443109,21
S46443120,14
S46443128,10
S46443135,5
S46443160,6
S46443184,37
S46443222,4
S46443235,33
S46443303,18
S46443323,22
S46443324,15
S46443349,6
S46443556,7
S46443579,6
S46443617,10
S46443835,10
S46443842,28
S46443860,7
S46443909,31
S46443960,34
S46444045,8
S46444090,30
S46444234,30
S46444255,8
S46444289,25
S46444290,7
S46444508,8
S46444517,17
S46444634,5
S46444715,25
S46444746,2
S46444754,8
S46444779,5
S46444873,54
S46444964,8
S46444971,36
S46444989,5
S46445016,12
S46445019,22
S46445163,6
S46445325,20
S46445359,11
S46445417,24
S46445423,2
S46445465,12
S46445555,14
S46445633,11
S46445693,3
S46445704,13
S46445800,12
S46445870,12
S46445925,30
S46445943,10
S46446142,27
S46446150,7
S46446167,26
S46446388,26
S46446453,16
S46446468,6
S46446519,8
S46446572,24
S46446670,11
S46446701,3
S46446800,8
S46446831,11
S46446861,7
S46446862,9
S46446919,10
S46446943,26
S46447000,9
S46447136,18
S46447176,10
S46447245,3
S46447275,11
S46447304,9
S46447309,13
S46447335,3
S46447436,4
S46447441,13
S46447465,17
S46447497,4
S46447571,4
S46447590,10
S46447618,2
S46447658,5
S46447711,6
S46447747,18
S46447792,3
S46447992,7
S46448011,1
S46448054,0
S46448090,5
S46448100,2
S46448139,3
S46448192,8
S46448202,9
S46448212,2
S46448225,26
S46448235,14
S46448259,8
S46448387,17
S46448467,9
S46448491,6
S46448529,21
S46448579,4
S46448583,8
S46448797,5
S46448842,9
S46448933,8
S46448984,3
S46449063,1
S46449117,7
S46449180,12
S46449257,5
S46449283,18
S46449325,8
S46449409,13
S46449463,1
S46449529,12
S46449557,3
S46449562,10
S46449613,3
S46449638,9
S46449681,13
S46449697,14
S46449835,11
S46449855,16
S46449862,7
S46449927,40
S46449975,12
S46450015,11
S46450024,28
S46450204,4
S46450219,24
S46450235,4
S46450310,60
S46450381,24
S46450536,47
S46450545,14
S46450777,1
S46450783,19
S46450843,3
S46450970,29
S46451175,39
S46451225,9
S46451521,8
S46451591,17
S46451667,8
S46451739,15
S46451840,12
S46451908,13
S46451948,7
S46451978,24
S46452031,27
S46452038,8
S46452398,24
S46452410,25
S46452439,27
S46452473,9
S46452624,29
S46452701,35
S46452705,12
S46452744,10
S46452772,18
S46452855,2
S46452874,35
S46452887,17
S46452985,3
S46453145,11
S46453253,6
S46453365,10
S46453422,24
S46453539,6
S46453687,8
S46453997,38
S46454125,3
S46454162,7
S46454176,54
S46454224,23
S46454341,19
S46454421,21
S46454441,20
S46454536,9
S46454668,10
S46454722,2
S46454731,12
S46454784,27
S46454789,38
S46454797,27
S46454816,5
S46454826,6
S46454831,1
S46454836,15
S46454847,4
S46454853,3
S46454884,13
S46454902,5
S46455061,11
S46455098,31
S46455215,6
S46455353,10
S46455388,36
S46455789,41
S46455805,5
S46455955,14
S46456028,35
S46456104,7
S46456188,4
S46456192,14
S46456408,6
S46456468,0
S46456538,5
S46456571,4
S46456695,19
S46456868,4
S46456944,26
S46456990,8
S46457062,3
S46457261,10
S46457446,4
S46457455,8
S46457614,3
S46457947,12
S46458031,15
S46458121,18
S46458192,19
S46458398,1
S46458439,3
S46458471,11
S46458585,1
S46458638,11
S46458704,4
S46458724,7
S46458752,5
S46458894,17
S46458945,3
S46459061,5
S46459080,3
S46459150,17
S46459161,15
S46459162,13
S46459297,8
S46459309,17
S46459446,3
S46459499,21
S46459598,14
S46459655,8
S46459793,1
S46459822,57
S46459832,46
S46459867,8
S46459895,5
S46459964,7
S46459995,6
S46460026,11
S46460035,9
S46460076,9
S46460114,40
S46460140,3
S46460144,13
S46460236,13
S46460263,13
S46460306,12
S46460337,11
S46460401,11
S46460419,29
S46460452,9
S46460625,14
S46460673,9
S46460714,4
S46460715,13
S46460754,12
S46460918,9
S46460964,9
S46460995,9
S46461028,11
S46461065,7
S46461100,5
S46461142,10
S46461233,12
S46461293,10
S46461330,9
S46461383,11
S46461413,7
S46461441,9
S46461447,11
S46461495,9
S46461517,10
S46461569,12
S46461598,10
S46461630,7
S46461641,7
S46461646,7
S46461654,5
S46461665,15
S46461667,8
S46461673,3
S46461715,10
S46461735,6
S46461754,8
S46461788,8
S46461846,10
S46461870,8
S46461887,31
S46461939,11
S46461979,26
S46462011,9
S46462041,9
S46462072,13
S46462088,12
S46462112,6
S46462123,13
S46462135,54
S46462153,9
S46462166,11
S46462328,44
S46462329,21
S46462557,34
S46462641,31
S46462693,7
S46462763,10
S46462863,10
S46462980,12
S46463109,13
S46463188,9
S46463537,36
S46463650,23
S46464456,1
S46464585,12
S46464594,4
S46464966,15
S46464971,22
S46465887,26
S46466120,25
S46466862,7
S46466944,16
S46466950,15
S46466957,9
S46467131,4
S46467152,3
S46467156,36
S46467176,26
S46467182,30
S46467199,2
S46467203,22
S46467215,6
S46467226,5
S46467254,4
S46467270,12
S46467291,8
S46467343,16
S46467369,20
S46467373,8
S46467470,6
S46467530,8
S46467558,20
S46467720,12
S46467765,11
S46467779,8
S46467834,8
S46467897,6
S46467924,8
S46467960,6
S46467973,21
S46468032,14
S46468246,17
S46468248,12
S46468255,12
S46468268,10
S46468319,15
S46468382,16
S46468404,18
S46468497,10
S46468511,15
S46468635,14
S46468677,15
S46468895,22
S46468907,9
S46468909,10
S46468911,20
S46468990,6
S46469024,4
S46469042,6
S46469046,6
S46469132,8
S46469205,45
S46469296,10
S46469432,19
S46469456,15
S46469498,32
S46469499,4
S46469502,9
S46469544,9
S46469552,11
S46469584,6
S46469612,1
S46469823,6
S46470002,20
S46470055,34
S46470126,17
S46470135,2
S46470263,24
S46470355,4
S46470445,15
S46470589,18
S46470608,7
S46470641,4
S46470926,3
S46470937,4
S46471013,11
S46471072,11
S46471086,5
S46471098,32
S46471159,26
S46471237,3
S46471312,2
S46471333,22
S46471343,8
S46471748,16
S46471763,3
S46471781,5
S46471886,1
S46471918,5
S46472048,4
S46472109,20
S46472110,19
S46472147,13
S46472148,13
S46472152,9
S46472161,17
S46472184,26
S46472232,7
S46472311,10
S46472421,5
S46472443,6
S46472454,32
S46472514,9
S46472576,1
S46472580,16
S46472592,11
S46472619,1
S46472646,8
S46472724,6
S46472774,12
S46472794,1
S46472817,4
S46472847,5
S46473015,29
S46473028,7
S46473053,22
S46473209,3
S46473285,5
S46473342,20
S46473433,3
S46473493,22
S46473669,5
S46473872,1
S46474532,3
S46474614,3
S46474667,5
S46474706,1
S46474733,2
S46474758,44
S46474774,3
S46474910,2
S46474962,17
S46474969,3
S46475010,1
S46475097,27
S46475112,2
S46475253,1
S46475316,10
S46475338,3
S46475378,10
S46475384,0
S46475431,1
S46475504,13
S46475616,4
S46475814,37
S46475947,10
S46476348,38
S46476742,46
S46477151,8
S46477166,4
S46477188,10
S46477200,40
S46477230,41
S46477239,7
S46477568,10
S46477682,23
S46477846,18
S46477976,17
S46478225,0
S46478401,19
S46478416,5
S46478429,5
S46478458,20
S46478522,15
S46478717,12
S46478783,8
S46478924,12
S46478997,10
S46479004,20
S46479075,9
S46479081,16
S46479311,15
S46479338,5
S46479407,8
S46479460,18
S46479506,17
S46479514,13
S46479750,19
S46479796,8
S46479825,7
S46479934,25
S46479950,22
S46480008,9
S46480023,16
S46480328,13
S46480792,15
S46480855,13
S46481188,37
S46481459,9
S46481520,4
S46481522,6
S46481566,17
S46481595,10
S46481666,29
S46481689,11
S46481709,8
S46481763,14
S46481794,1
S46481870,22
S46481923,6
S46481925,26
S46481934,3
S46481955,3
S46482090,5
S46482136,4
S46482173,16
S46482176,28
S46482185,3
S46482186,38
S46482260,6
S46482412,9
S46482800,8
S46482906,14
S46482982,16
S46483179,24
S46483273,10
S46483396,3
S46483478,12
S46483652,5
S46483653,18
S46483787,13
S46483799,1
S46483801,6
S46483803,5
S46483835,6
S46483839,22
S46483872,13
S46483987,4
S46484002,17
S46484051,15
S46484621,5
S46484744,9
S46484746,38
S46484776,3
S46484905,5
S46485040,6
S46485112,11
S46485190,5
S46485304,2
S46485439,4
S46485466,12
S46485576,5
S46485589,14
S46485662,4
S46485669,6
S46485670,0
S46485725,9
S46485769,6
S46485840,0
S46485899,4
S46485987,16
S46485988,31
S46485991,11
S46485992,10
S46485993,30
S46485999,10
S46486001,28
S46486002,7
S46486073,3
S46486138,14
S46486256,20
S46486260,13
S46486263,13
S46486279,2
S46486356,55
S46486381,8
S46486567,10
S46486998,6
S46487065,9
S46487109,23
S46487143,11
S46487199,3
S46487292,8
S46487336,6
S46487392,9
S46487479,3
S46487997,35
S46488481,8
S46488570,43
S46489501,10
S46490435,9
S46492215,15
S46492317,18
S46492327,16
S46492347,9
S46492628,14
S46492649,11
S46492824,5
S46492883,16
S46492944,1
S46492961,28
S46492997,3
S46493043,16
S46493061,3
S46493087,2
S46493128,7
S46493132,11
S46493221,11
S46493264,14
S46493323,14
S46493333,28
S46493437,21
S46493492,9
S46493519,23
S46493532,15
S46493557,7
S46493585,8
S46493653,17
S46493658,21
S46493659,15
S46493709,24
S46493729,26
S46493761,14
S46493789,8
S46493805,2
S46493814,15
S46493875,9
S46493886,10
S46494054,4
S46494115,19
S46494138,4
S46494196,9
S46494224,5
S46494263,6
S46494271,23
S46494437,17
S46494440,14
S46494468,6
S46494478,12
S46494498,6
S46494499,10
S46494511,1
S46494578,17
S46494645,23
S46494697,15
S46494714,8
S46494749,16
S46494843,13
S46494878,1
S46494911,30
S46494959,1
S46495021,5
S46495046,55
S46495117,8
S46495119,8
S46495173,13
S46495180,2
S46495187,12
S46495255,8
S46495280,5
S46495427,17
S46495434,15
S46495563,12
S46495580,14
S46495608,23
S46495624,15
S46495675,13
S46495679,15
S46495763,17
S46495804,19
S46495884,14
S46495922,15
S46495932,10
S46496069,5
S46496144,13
S46496238,31
S46496285,5
S46496344,8
S46496415,2
S46496426,23
S46496478,8
S46496480,0
S46496546,24
S46496556,18
S46496569,17
S46496640,20
S46496651,24
S46496663,14
S46496664,5
S46496889,26
S46496917,38
S46496956,33
S46496978,2
S46496984,5
S46497009,2
S46497119,41
S46497197,16
S46497202,14
S46497203,35
S46497339,9
S46497400,14
S46497401,31
S46497421,9
S46497528,11
S46497574,21
S46497638,10
S46497870,12
S46497889,49
S46498019,21
S46498045,6
S46498049,24
S46498068,20
S46498192,11
S46498226,15
S46498443,8
S46498453,7
S46498464,5
S46498476,29
S46498599,23
S46498752,10
S46498769,10
S46498772,2
S46498791,11
S46498803,11
S46498828,4
S46498881,8
S46498964,8
S46499142,5
S46499186,9
S46499202,19
S46499255,2
S46499380,9
S46499414,40
S46499581,17
S46499659,3
S46499729,13
S46499776,11
S46499847,28
S46499864,38
S46499900,5
S46499993,26
S46500181,16
S46500195,30
S46500245,14
S46500286,6
S46500301,18
S46500319,9
S46500489,4
S46500503,26
S46500620,7
S46500647,7
S46500842,29
S46501041,13
S46501090,9
S46501445,6
S46501620,26
S46501655,16
S46501794,23
S46501842,6
S46501852,26
S46501889,34
S46501906,6
S46501950,12
S46502016,6
S46502125,7
S46502176,4
S46502221,2
S46502280,25
S46502307,7
S46502436,12
S46502507,7
S46502553,9
S46502558,7
S46502559,20
S46502634,39
S46503098,11
S46503219,2
S46503401,51
S46503469,9
S46503835,40
S46504072,24
S46504284,12
S46504295,3
S46504305,17
S46504311,8
S46504331,9
S46504345,3
S46504397,6
S46504399,8
S46504519,18
S46504654,8
S46504663,3
S46504668,4
S46504683,6
S46504853,3
S46505016,12
S46505061,23
S46505073,16
S46505100,18
S46505530,16
S46505562,10
S46505578,10
S46505599,6
S46505643,9
S46505726,11
S46505891,27
S46505900,19
S46505974,20
S46506221,11
S46506318,5
S46506469,5
S46506516,18
S46506581,13
S46506650,8
S46506734,20
S46506786,25
S46506875,18
S46506913,18
S46506916,15
S46506936,16
S46506958,16
S46506963,13
S46507001,15
S46507014,18
S46507047,1
S46507052,15
S46507082,3
S46507099,16
S46507117,19
S46507138,21
S46507310,18
S46507404,27
S46507557,8
S46507623,7
S46507633,13
S46507688,21
S46507947,7
S46507951,4
S46508093,11
S46508102,8
S46508133,5
S46508198,22
S46508232,23
S46508293,10
S46508339,14
S46508384,8
S46508422,7
S46508501,38
S46508714,2
S46508784,23
S46508825,16
S46508943,3
S46508990,17
S46509029,2
S46509113,11
S46509204,1
S46509236,17
S46509359,19
S46509404,14
S46509438,7
S46509632,30
S46509674,8
S46509797,13
S46509908,13
S46510106,1
S46510170,4
S46510200,9
S46510229,13
S46510367,5
S46510388,8
S46510445,27
S46510506,9
S46510570,9
S46510589,10
S46510728,24
S46510751,6
S46510765,25
S46510939,8
S46510995,32
S46511390,8
S46511608,10
S46511703,7
S46511801,1
S46512003,8
S46512130,1
S46512282,32
S46512378,16
S46512408,10
S46512428,11
S46512443,8
S46513361,17
S46514561,13
S46514597,6
S46515182,8
S46515228,24
S46515242,5
S46515249,11
S46515278,3
S46515318,29
S46515330,5
S46515333,3
S46515343,18
S46515548,1
S46515790,17
S46515835,7
S46515865,7
S46515878,13
S46515896,5
S46515938,6
S46515985,5
S46516045,20
S46516064,10
S46516071,19
S46516075,17
S46516090,31
S46516114,23
S46516118,14
S46516174,6
S46516192,10
S46516244,15
S46516249,10
S46516286,6
S46516289,11
S46516344,15
S46516348,8
S46516355,16
S46516375,28
S46516416,11
S46516478,12
S46516487,7
S46516547,12
S46516609,6
S46516650,1
S46516653,5
S46516662,13
S46516671,15
S46516718,7
S46516732,1
S46516782,5
S46516802,8
S46516854,3
S46516861,0
S46516910,0
S46516971,1
S46517025,14
S46517044,1
S46517075,5
S46517106,1
S46517122,11
S46517165,9
S46517182,1
S46517208,24
S46517249,0
S46517321,0
S46517349,15
S46517377,17
S46517391,0
S46517455,0
S46517477,17
S46517559,11
S46517570,17
S46517574,52
S46517624,6
S46517705,21
S46517758,36
S46517763,16
S46517809,19
S46517984,11
S46518015,21
S46518076,4
S46518095,4
S46518211,8
S46518243,5
S46518491,22
S46518586,8
S46518610,25
S46518634,15
S46518708,17
S46518730,15
S46518781,17
S46518815,26
S46518817,12
S46518842,17
S46518844,6
S46519056,13
S46519135,17
S46519146,6
S46519199,10
S46519206,14
S46519216,6
S46519221,8
S46519295,13
S46519415,14
S46519456,10
S46519460,13
S46519551,6
S46519576,17
S46519644,10
S46519665,5
S46519723,11
S46519880,27
S46519960,34
S46519978,21
S46520015,21
S46520020,6
S46520056,13
S46520098,38
S46520126,10
S46520147,12
S46520174,13
S46520176,21
S46520214,23
S46520254,11
S46520269,10
S46520389,10
S46520426,5
S46520434,26
S46520466,8
S46520478,32
S46520509,1
S46520563,34
S46520630,24
S46520637,12
S46520657,28
S46520668,16
S46520676,12
S46520677,47
S46520770,19
S46520888,12
S46521008,1
S46521054,24
S46521104,11
S46521147,2
S46521233,35
S46521235,2
S46521377,10
S46521388,9
S46521418,9
S46521458,7
S46521499,9
S46521537,6
S46521608,1
S46521616,15
S46521625,4
S46521740,2
S46521761,7
S46521765,23
S46521789,21
S46521819,4
S46521919,1
S46521930,9
S46521962,9
S46521979,11
S46521984,4
S46522031,3
S46522223,2
S46522241,1
S46522244,47
S46522285,3
S46522322,4
S46522372,53
S46522385,27
S46522515,11
S46522521,9
S46522538,2
S46522547,6
S46522552,11
S46522586,4
S46522631,8
S46522645,1
S46522698,1
S46522706,2
S46522725,15
S46522845,14
S46522868,12
S46522903,13
S46522905,26
S46523092,18
S46523148,36
S46523235,15
S46523320,8
S46523329,5
S46523378,9
S46523466,12
S46523490,26
S46523580,2
S46523606,10
S46523776,19
S46523783,10
S46523832,16
S46523872,14
S46523916,3
S46524089,4
S46524102,30
S46524394,35
S46524702,8
S46524923,9
S46525061,1
S46525102,25
S46525167,18
S46525177,5
S46525420,13
S46525494,13
S46525577,17
S46525656,10
S46525713,10
S46525826,12
S46525838,49
S46525907,14
S46525941,1
S46526007,13
S46526050,24
S46526114,9
S46526215,14
S46526277,13
S46526307,5
S46526362,8
S46526436,16
S46526437,11
S46526454,2
S46526471,8
S46526636,17
S46526640,15
S46526874,11
S46526881,21
S46526938,37
S46526968,10
S46527019,10
S46527038,1
S46527047,1
S46527114,15
S46527126,64
S46527129,9
S46527146,3
S46527239,3
S46527244,29
S46527298,1
S46527332,22
S46527352,1
S46527456,1
S46527517,7
S46527536,2
S46527601,1
S46527638,2
S46527680,39
S46527692,5
S46527717,15
S46527735,2
S46527842,2
S46527984,1
S46528056,0
S46528104,41
S46528204,20
S46528222,27
S46528430,11
S46528594,38
S46528713,34
S46528797,9
S46528929,46
S46528989,23
S46529113,13
S46529123,29
S46529178,2
S46529215,7
S46529304,9
S46529317,14
S46529529,27
S46529563,10
S46529623,22
S46529820,22
S46530087,16
S46530126,36
S46530201,7
S46530288,26
S46530305,1
S46530516,10
S46530555,19
S46530564,4
S46530688,23
S46530728,13
S46530840,16
S46530864,16
S46530886,16
S46531016,13
S46531067,13
S46531075,15
S46531089,31
S46531116,15
S46531156,19
S46531218,12
S46531253,9
S46531304,18
S46531338,39
S46531499,17
S46531546,11
S46531658,2
S46531696,5
S46531894,50
S46531910,6
S46531936,7
S46531938,26
S46531944,7
S46531957,14
S46531999,7
S46532008,11
S46532019,3
S46532035,14
S46532284,31
S46532390,23
S46532397,15
S46532475,5
S46532506,2
S46532561,11
S46532776,25
S46532971,17
S46532975,35
S46532992,12
S46533043,14
S46533187,3
S46533468,17
S46533490,6
S46533504,5
S46533575,3
S46533595,32
S46533632,25
S46533875,22
S46533907,10
S46533921,4
S46534024,6
S46534383,26
S46534435,13
S46534990,7
S46535063,9
S46535767,18
S46535916,36
S46536182,7
S46536229,9
S46536438,27
S46537104,15
S46537275,4
S46537277,6
S46537466,26
S46537540,18
S46537633,11
S46537640,1
S46537720,1
S46537764,9
S46537871,11
S46537874,19
S46537877,7
S46537880,10
S46537908,9
S46537911,29
S46538063,15
S46538089,12
S46538129,12
S46538255,11
S46538269,27
S46538321,7
S46538386,4
S46538387,15
S46538425,0
S46538433,12
S46538471,19
S46538628,24
S46538719,16
S46538737,5
S46538823,22
S46538870,3
S46538879,1
S46538937,2
S46538945,3
S46538954,11
S46538965,6
S46539013,13
S46539064,13
S46539102,20
S46539117,1
S46539124,27
S46539194,22
S46539207,2
S46539311,1
S46539359,17
S46539361,28
S46539488,6
S46539493,6
S46539540,6
S46539551,3
S46539566,16
S46539665,9
S46539758,18
S46539824,6
S46539858,37
S46539974,10
S46539975,10
S46539980,6
S46539986,2
S46540107,2
S46540157,6
S46540294,22
S46540347,7
S46540473,13
S46540489,60
S46540508,11
S46540584,36
S46540601,6
S46540633,33
S46540703,9
S46540726,9
S46540859,3
S46540876,27
S46540984,26
S46541191,25
S46541333,22
S46541380,29
S46541427,14
S46541437,9
S46541961,7
S46542049,11
S46542263,27
S46542353,21
S46542402,17
S46542421,15
S46542479,34
S46542495,34
S46542552,33
S46542586,4
S46542589,26
S46542592,17
S46542607,49
S46542716,8
S46542729,7
S46542793,4
S46542862,8
S46542946,18
S46542994,7
S46543025,18
S46543054,1
S46543118,16
S46543140,22
S46543160,20
S46543171,4
S46543181,7
S46543190,23
S46543197,15
S46543209,32
S46543258,9
S46543305,15
S46543404,12
S46543423,68
S46543507,9
S46543654,8
S46543695,5
S46543720,17
S46543723,27
S46543739,14
S46543803,6
S46543862,20
S46543917,14
S46544041,12
S46544059,20
S46544061,13
S46544209,18
S46544221,38
S46544363,21
S46544618,48
S46544731,26
S46544802,31
S46544858,4
S46544905,30
S46544939,3
S46544962,4
S46545170,1
S46545205,34
S46545224,5
S46545273,5
S46545346,33
S46545507,12
S46545591,24
S46545599,13
S46545739,1
S46545784,10
S46545946,8
S46546079,6
S46546092,1
S46546243,13
S46546349,1
S46546456,8
S46546463,1
S46546520,4
S46546521,1
S46546578,6
S46546582,10
S46546626,24
S46546649,2
S46546748,4
S46546783,3
S46546784,35
S46546807,11
S46546892,3
S46546997,13
S46547021,1
S46547056,2
S46547186,4
S46547251,8
S46547272,4
S46547390,6
S46547403,6
S46547413,23
S46547458,4
S46547536,18
S46547600,37
S46547605,8
S46547759,2
S46547768,14
S46547775,34
S46547832,1
S46547849,5
S46547913,3
S46547920,13
S46547937,1
S46547954,1
S46547984,19
S46548069,4
S46548129,10
S46548189,5
S46548488,7
S46548583,19
S46548660,6
S46548776,15
S46548830,4
S46548910,30
S46548984,25
S46548985,20
S46549002,9
S46549025,8
S46549136,11
S46549145,17
S46549316,27
S46549453,5
S46549651,4
S46549693,2
S46549756,10
S46549769,11
S46549783,9
S46549803,6
S46549898,19
S46549946,7
S46549950,4
S46550095,7
S46550340,8
S46550509,8
S46550728,12
S46550742,34
S46550757,8
S46550796,21
S46551012,13
S46551091,20
S46551347,4
S46551351,9
S46551454,12
S46551464,10
S46551512,10
S46551574,10
S46551595,19
S46551626,4
S46551628,8
S46551631,7
S46551717,14
S46551727,9
S46551813,13
S46551825,16
S46551838,15
S46551839,4
S46551861,13
S46551919,13
S46551922,6
S46551931,24
S46551948,6
S46551990,9
S46552053,5
S46552113,9
S46552137,11
S46552159,6
S46552187,4
S46552212,3
S46552235,6
S46552275,3
S46552315,6
S46552352,7
S46552410,4
S46552523,7
S46552777,13
S46552804,9
S46552814,18
S46552968,8
S46552981,9
S46553217,5
S46553313,43
S46553364,1
S46553499,1
S46553557,16
S46553591,12
S46553662,20
S46553941,7
S46554639,5
S46554724,3
S46554790,10
S46554896,1
S46554907,2
S46554914,1
S46555009,35
S46555047,14
S46555082,16
S46555377,18
S46555739,4
S46556125,8
S46557554,26
S46557562,15
S46557685,3
S46557767,11
S46558163,1
S46558397,15
S46558448,22
S46558451,10
S46558596,22
S46558687,3
S46558734,16
S46558757,24
S46558767,3
S46558780,20
S46558792,13
S46558799,26
S46558887,10
S46558889,20
S46558977,8
S46559044,7
S46559049,9
S46559110,10
S46559117,6
S46559148,15
S46559169,13
S46559177,19
S46559180,14
S46559192,17
S46559331,10
S46559351,4
S46559354,16
S46559378,44
S46559394,6
S46559535,9
S46559587,3
S46559591,34
S46559601,8
S46559765,8
S46559837,8
S46559859,26
S46559873,35
S46559949,15
S46560188,13
S46560213,6
S46560285,1
S46560431,30
S46560433,25
S46560439,12
S46560456,14
S46560462,32
S46560651,36
S46560660,3
S46560809,32
S46560840,44
S46560852,4
S46560854,16
S46561012,30
S46561110,30
S46561116,26
S46561261,10
S46561277,24
S46561295,7
S46561339,8
S46561429,13
S46561467,16
S46561630,23
S46561639,15
S46561725,5
S46561823,5
S46561837,10
S46561935,36
S46562088,19
S46562119,5
S46562144,30
S46562181,5
S46562227,27
S46562373,16
S46562376,34
S46562437,3
S46562446,8
S46562914,23
S46562920,14
S46563050,20
S46563155,6
S46563201,3
S46563239,20
S46563268,4
S46563431,9
S46563470,11
S46563480,28
S46563646,14
S46563658,30
S46563730,13
S46564045,18
S46564146,29
S46564220,1
S46564281,8
S46564337,11
